id,gene,logFC,logCPM,F,PValue,FDR,13__13_S13,14__14_S14,15__15_S15,Wyr_34_S2,Wyr_53_S5
ENSG00000205517,RGL3,1.90092376,3.442019542,48.02167104,0.000329902,0.009297492,2.332186854,2.355914904,2.504655505,4.064596676,4.443499457
ENSG00000077150,NFKB2,1.902948651,5.350062349,40.75633073,0.00053725,0.010872504,3.891318236,4.561891356,4.334789551,6.330059572,6.018506925
ENSG00000128342,LIF,1.903505911,1.971062261,17.47728991,0.005158238,0.031128893,0.35533608,1.277986894,1.112204575,3.210577259,2.157008069
ENSG00000120738,EGR1,1.904535662,5.487317343,27.19433479,0.001683178,0.017288962,3.952361315,4.550878475,4.672097689,5.843049374,6.678846068
ENSG00000008735,MAPK8IP2,1.904559357,6.190854529,38.96471245,0.000635266,0.011452101,5.035464374,5.34951474,4.962071003,7.34749164,6.609399192
ENSG00000152475,ZNF837,1.904563561,3.502344723,45.52396538,0.000384595,0.009731115,2.481659968,2.631537685,2.227797921,4.475752277,4.163835304
ENSG00000050767,COL23A1,1.905596439,4.117842817,18.60005732,0.004432095,0.02871954,3.223699762,3.18120716,2.736841159,5.469909775,4.120117679
ENSG00000171102,OBP2B,1.907033168,3.385735205,20.18647432,0.003619265,0.025686932,2.042464478,1.880603061,2.884946622,4.537868898,3.788944211
ENSG00000145824,CXCL14,1.907124349,2.527779808,23.38867776,0.002492389,0.020946279,1.304707493,1.7325145,1.434175804,2.739068479,3.770209716
ENSG00000184956,MUC6,1.908215325,5.036426802,55.30610616,0.000219031,0.008583849,3.799374071,4.122890378,3.978639271,5.950759823,5.784164346
ENSG00000196781,TLE1,1.908745329,6.728305871,31.55498638,0.001131796,0.014437052,5.113898908,5.641905781,6.066609588,7.791209853,7.294854765
ENSG00000227232,WASH7P,1.908760068,4.975904497,59.98461141,0.000172651,0.008030171,4.010926058,3.808384554,3.911131035,5.829566584,5.788825595
ENSG00000224940,PRRT4,1.908824167,1.546098883,44.31454873,0.000415376,0.010075564,0.35533608,0.693095167,0.614616105,2.464530497,2.213572745
ENSG00000177045,SIX5,1.91005966,3.679976292,41.06709083,0.000515715,0.01075137,2.457798638,2.381004728,2.97034174,4.475752277,4.540661573
ENSG00000167244,IGF2,1.911062806,5.369970881,49.40661963,0.00030393,0.009142459,4.035315299,4.362178313,4.475804012,6.027557791,6.362875048
ENSG00000185340,GAS2L1,1.911701315,7.123295398,67.57400578,0.000121418,0.007413509,5.766026941,6.2216671,6.127363906,8.012689416,7.90606122
ENSG00000225614,ZNF469,1.91195626,5.188835387,33.0779102,0.000996184,0.013680934,3.780260566,4.336756013,4.192768156,6.342770331,5.613368643
ENSG00000070388,FGF22,1.913254427,2.531564324,27.95234799,0.001565195,0.016730878,1.193517851,1.808458056,1.434175804,3.669929701,2.939211442
ENSG00000205312,KRT17P4,1.913741918,4.424539935,47.7687805,0.000334956,0.009314166,3.136204212,3.317408135,3.593508301,5.35853565,5.149347866
ENSG00000100604,CHGA,1.914240741,7.590706151,28.37352752,0.001504322,0.016424545,6.025428353,7.021809682,6.3137215,8.696277482,8.099978345
ENSG00000220785,MTMR9LP,1.914711454,4.148093012,17.47113239,0.005162638,0.031136646,2.700793025,2.808409055,3.582701256,5.446546772,4.287560648
ENSG00000149527,PLCH2,1.914715268,4.920410847,29.29412984,0.00138173,0.015793216,3.345732718,4.237221553,3.840308139,5.987647825,5.478494964
ENSG00000124074,ENKD1,1.923243103,6.28581812,31.89388168,0.001099609,0.01433315,5.306561633,5.03472096,5.265537873,7.541907354,6.537824739
ENSG00000161992,PRR35,1.923431745,2.899248028,13.88492985,0.008865899,0.042499508,1.193517851,2.54538445,1.434175804,4.109915699,3.199400173
ENSG00000176720,BOK,1.926629409,5.48384178,54.05962718,0.000234088,0.00872083,4.251980811,4.672718412,4.248532394,6.3647482,6.280874088
ENSG00000221949,LINC01465,1.928354822,3.755894848,13.07470474,0.01016065,0.046253501,2.638475572,2.915320759,2.481570567,5.231017952,3.407685412
ENSG00000182095,TNRC18,1.928370247,8.987615695,60.43969827,0.000174278,0.008030171,7.842371242,7.894735921,7.967286755,10.10568987,9.488870782
ENSG00000103168,TAF1C,1.930639372,6.838158404,59.10860677,0.000180278,0.008096775,5.449531241,5.893651015,5.873963517,7.827271652,7.516894051
ENSG00000228049,POLR2J2,1.931868222,5.391736568,19.7231096,0.003834768,0.026540505,4.464465562,4.069872734,4.366638921,6.771966642,5.361337768
ENSG00000107872,FBXL15,1.933244461,4.498747026,50.4491017,0.000286124,0.009031967,3.528654022,3.264460542,3.458152649,5.512721085,5.138432556
ENSG00000128564,VGF,1.933853795,2.54467031,26.95293495,0.001723201,0.017378239,0.796913992,1.770985929,1.736771216,3.380470004,3.358364864
ENSG00000148180,GSN,1.93497082,8.118089341,49.34325898,0.000326928,0.009274614,6.608385266,7.271152906,7.125506895,8.745269404,9.150648799
ENSG00000110719,TCIRG1,1.935917201,4.693240006,41.65983533,0.000495198,0.010589542,3.223699762,3.641926405,3.893748581,5.621037482,5.440489951
ENSG00000129951,PLPPR3,1.938839498,4.100161585,13.49999387,0.009452041,0.044335262,2.457798638,3.641926405,2.677131958,5.449487922,4.142142081
ENSG00000146858,ZC3HAV1L,1.939954446,3.619514891,15.26485431,0.007120207,0.037601218,2.223176336,2.54538445,2.812793599,5.04131028,3.455375455
ENSG00000160408,ST6GALNAC6,1.942544155,1.904693119,31.72478061,0.001086537,0.014290777,1.008801762,0.610645496,0.986654086,3.033737362,2.320454284
ENSG00000160999,SH2B2,1.944682395,3.895536252,26.7406003,0.001759447,0.017485349,2.165418101,3.152353062,2.953662308,4.961144595,4.46695681
ENSG00000146094,DOK3,1.945848727,4.461449688,41.49187201,0.000500901,0.01061419,3.421706231,3.380971779,3.321826974,5.605299434,4.922124689
ENSG00000180902,D2HGDH,1.946247367,5.9067556,42.71834049,0.000481457,0.010485494,4.39076841,4.876116348,5.085864719,6.916074464,6.567967126
ENSG00000005513,SOX8,1.946303248,4.425074594,23.32793068,0.002509095,0.021020717,2.854902798,3.380971779,3.66697238,5.669771335,4.707502172
ENSG00000267121,FMNL1-DT,1.947889909,2.256942874,28.52241749,0.001483551,0.01629291,0.636118233,1.223544554,1.614768348,3.210577259,2.939211442
ENSG00000174775,HRAS,1.949119059,4.624506471,29.14985999,0.00140005,0.015851841,3.043057737,4.038678559,3.334766446,5.540572081,5.392296948
ENSG00000165724,ZMYND19,1.951296761,6.651559477,60.48445999,0.000168487,0.007971453,5.255573261,5.618361844,5.739337301,7.619691524,7.368322046
ENSG00000221869,CEBPD,1.952202134,3.771215598,38.40559961,0.000634302,0.011452101,2.278710959,2.949267033,2.756207417,4.41686362,4.784204014
ENSG00000176845,METRNL,1.952865198,6.110511955,25.86941047,0.001919136,0.018255506,4.813718678,5.281189876,4.893764265,7.419755985,6.275902227
ENSG00000204946,ZNF783,1.955319728,6.428574247,43.35394393,0.000471496,0.010477556,5.38140311,5.254285859,5.341227424,7.62620477,6.816461793
ENSG00000164379,FOXQ1,1.956295575,2.12167952,16.50577565,0.005918451,0.033550516,1.008801762,0.330585748,1.614768348,3.330293381,2.419960781
ENSG00000185112,FAM43A,1.957649573,4.63042985,18.46178414,0.004513922,0.028932091,2.817891038,3.534214719,4.011244598,5.876215174,4.922124689
ENSG00000129667,RHBDF2,1.960146886,4.401361069,37.96029578,0.000659422,0.011534201,3.121091466,3.12291008,3.61488252,5.495748703,4.94736073
ENSG00000169228,RAB24,1.962225435,3.893009852,32.88505799,0.001012129,0.013766431,2.908698777,2.567409865,2.902434809,5.098640275,4.25424319
ENSG00000182685,BRICD5,1.965089918,3.535622722,43.04533046,0.00045125,0.010477556,2.194586243,2.789794013,2.282249391,4.367958358,4.389282914
ENSG00000100345,MYH9,1.96558751,9.328018278,73.0247886,9.64E-05,0.00712546,8.229501009,8.089488877,8.319433095,10.38444641,9.943769667
ENSG00000112232,KHDRBS2,1.965807046,1.455428738,42.17545537,0.000478213,0.010485494,0.718755143,0.330585748,0.227499286,2.36834876,2.157008069
ENSG00000099822,HCN2,1.966303974,4.427876399,27.83949764,0.001582054,0.016774902,3.26553489,3.641926405,3.003133012,5.654558801,4.760669804
ENSG00000133392,MYH11,1.966782552,9.679061819,39.29984199,0.000620337,0.011359828,8.044133079,8.494861532,9.000655207,10.61395621,10.44570835
ENSG00000125844,RRBP1,1.967243477,8.433390733,81.97365136,6.82E-05,0.006747405,7.121618158,7.469866045,7.348431565,9.398974843,9.164614069
ENSG00000171219,CDC42BPG,1.967356718,5.425815461,42.76028407,0.000473221,0.010477556,4.452441181,4.137687179,4.347613796,6.582677779,5.887738001
ENSG00000173272,MZT2A,1.969361763,4.982444969,40.6666356,0.000540233,0.010872504,3.721352051,3.898020291,3.995034044,6.14469624,5.434553133
ENSG00000177663,IL17RA,1.971067827,5.45519321,46.36618859,0.000368761,0.009611805,4.195387019,4.145029056,4.641181216,6.501398715,6.082549515
ENSG00000162302,RPS6KA4,1.972143371,4.33259508,48.50749365,0.000320471,0.009233605,3.136204212,3.355881376,3.185617973,5.410777188,4.909339175
ENSG00000128242,GAL3ST1,1.975334338,3.206757564,19.16305659,0.004118409,0.027606467,1.720239663,1.91536626,2.571773435,4.504319061,3.383235889
ENSG00000159674,SPON2,1.976011194,4.72316568,57.66962477,0.000193796,0.008403654,3.528654022,3.808384554,3.481612306,5.543327836,5.60546369
ENSG00000125089,SH3TC1,1.976554917,3.981957681,43.02515788,0.000451852,0.010477556,2.817891038,3.077587347,2.717211394,5.087355084,4.518381587
ENSG00000161640,SIGLEC11,1.978359105,3.972805922,54.94866172,0.000223216,0.008616022,3.059005799,2.844933706,2.677131958,4.748351935,4.892113635
ENSG00000065057,NTHL1,1.979727234,3.864290243,40.97412314,0.000521514,0.010754628,2.332186854,2.844933706,3.019253324,4.827354481,4.589568042
ENSG00000197558,SSPOP,1.980253911,5.894794059,46.16134658,0.000381022,0.009698475,4.639064306,4.858360022,4.822062,7.059652019,6.355038698
ENSG00000105404,RABAC1,1.980819611,5.896212615,75.3963181,8.76E-05,0.006996852,4.823087986,4.822177986,4.682257683,6.703398354,6.798083512
ENSG00000066735,KIF26A,1.981145534,6.190598641,40.51272641,0.000570013,0.011165797,4.568399904,5.237212452,5.29893536,7.229253938,6.836861319
ENSG00000204839,MROH6,1.982345935,4.856878007,29.97731309,0.001299139,0.015360513,4.019101703,3.599801744,3.560841227,6.100473422,5.174500278
ENSG00000131409,LRRC4B,1.982992659,4.067424378,46.32618547,0.000365812,0.009611805,2.72098135,2.949267033,3.171262168,5.113551178,4.692655274
ENSG00000123453,SARDH,1.983209763,3.428758168,25.79657599,0.001933338,0.01835689,1.63769022,2.712834751,2.434262069,4.492960135,4.020590985
ENSG00000080947,CROCCP3,1.986056559,5.27264623,31.1374859,0.001173177,0.014696561,3.926515603,4.006794964,4.464074548,6.501398715,5.623841651
ENSG00000116717,GADD45A,1.986578082,4.211051233,39.83511079,0.000572551,0.011176149,3.059005799,3.046561336,3.185617973,5.392554232,4.636870828
ENSG00000184163,C1QTNF12,1.987811235,2.630763789,45.05031005,0.000396281,0.009892336,1.250183591,1.652350054,1.697238966,3.586886474,3.345766697
ENSG00000090565,RAB11FIP3,1.988256212,7.544065977,75.85024548,8.60E-05,0.006926818,6.265979647,6.645789257,6.307171201,8.522828161,8.271724662
ENSG00000187609,EXD3,1.989601902,5.029082818,56.17875474,0.000209238,0.00853673,3.67035479,3.906685014,4.112393279,5.925633187,5.843616595
ENSG00000167705,RILP,1.990147692,3.690925098,25.66364077,0.001959617,0.018512384,1.976820938,3.107960149,2.434262069,4.714520712,4.345659184
ENSG00000166592,RRAD,1.990890727,2.791574891,15.10263141,0.007300413,0.038123915,1.073037729,1.7325145,2.112312409,4.161049127,2.798378137
ENSG00000099860,GADD45B,1.99141055,3.888060173,48.10290112,0.0003283,0.009274614,2.873058592,2.808409055,2.635907182,4.458336691,4.97625547
ENSG00000164889,SLC4A2,1.99303319,6.767242406,68.56787735,0.000116265,0.00730835,5.534685771,5.812982787,5.54703849,7.805054178,7.423317115
ENSG00000235961,PNMA6A,1.994072266,2.420100132,35.07631069,0.000816542,0.012489376,1.008801762,1.652350054,1.28215354,3.487366775,2.988670511
ENSG00000275520,FAM236A,1.994532521,5.870875619,44.99106968,0.000414003,0.010075564,5.075214603,4.746972292,4.302221161,6.672264885,6.785311253
ENSG00000257704,INAFM1,1.995641296,3.572741126,32.8465172,0.001015356,0.013777457,1.908047601,2.500298427,2.831172968,4.271537592,4.562602708
ENSG00000172216,CEBPB,1.996364536,3.958804363,39.05738961,0.000608976,0.01130907,2.481659968,2.692935921,3.241653961,4.743567204,4.879058152
ENSG00000119673,ACOT2,2.002375711,5.061572284,28.27231358,0.001518662,0.01646836,3.770608008,4.152333758,3.840308139,6.36006676,5.28750468
ENSG00000139725,RHOF,2.003212039,3.462109221,23.86127339,0.002367298,0.02042553,2.010016029,2.429912132,2.549745922,4.772040412,3.642119767
ENSG00000142330,CAPN10,2.003558759,6.428985188,51.05261269,0.000285815,0.009031967,5.452552827,5.089021957,5.312080843,7.568529613,6.94730759
ENSG00000105379,ETFB,2.007817504,5.332562866,56.38529407,0.000207005,0.008515544,4.082890653,3.990584979,4.4699512,6.162729691,6.22521787
ENSG00000163132,MSX1,2.009018887,1.736446103,24.63765466,0.002179167,0.019523151,0.871055262,0.610645496,0.527134233,3.002035795,1.939496423
ENSG00000184916,JAG2,2.010411839,5.873574642,52.88528911,0.00024954,0.008934822,4.397055686,4.936596972,4.812843364,6.889248244,6.566610593
ENSG00000189337,KAZN,2.010790013,5.514601083,42.01952435,0.000507727,0.01070489,4.027231278,4.488757408,4.555343901,6.648145801,6.044076239
ENSG00000270921,CICP23,2.011156821,3.562711982,51.88267264,0.000263807,0.008938513,2.550963659,2.223471055,2.527376865,4.244698593,4.573449397
ENSG00000175467,SART1,2.013871857,6.916286335,62.85928193,0.000151985,0.007685201,5.66283683,5.715257182,5.921912738,8.027526893,7.484935701
ENSG00000130772,MED18,2.016406271,4.316621549,18.05291075,0.004767843,0.029810091,3.043057737,3.330346883,3.156762076,5.762562142,4.178118328
ENSG00000284713,SMIM38,2.016428358,3.871596835,46.81449041,0.000354965,0.009550344,2.433536008,2.732462851,3.003133012,4.581421824,4.865883444
ENSG00000187091,PLCD1,2.016812059,7.134164922,35.6456607,0.000812224,0.012445964,5.508792328,6.466941629,5.812851658,8.196794537,7.773003162
ENSG00000168079,SCARA5,2.018012317,6.400614405,18.43515182,0.004529911,0.02898524,4.859968347,5.936591367,4.593527613,7.596660775,6.837986212
ENSG00000158747,NBL1,2.018737405,6.316470298,32.77540401,0.001021346,0.013790003,4.551589201,5.250887303,5.535876306,6.918199167,7.40597607
ENSG00000188157,AGRN,2.023108082,7.901323612,71.49256077,0.000104295,0.00717617,6.464631638,7.018815508,6.707362362,8.846917381,8.6879046
ENSG00000228612,HK2P1,2.025174098,2.144121425,12.81357007,0.01063081,0.047343402,0.132306593,1.91536626,0.434003259,2.885250421,3.082775294
ENSG00000204922,UQCC3,2.025913306,4.234434195,36.64748201,0.000744165,0.012050597,3.105818732,3.166852246,3.003133012,5.469909775,4.594901152
ENSG00000187634,SAMD11,2.025996924,4.234449909,39.15706194,0.000608054,0.011304421,3.105818732,3.20949547,2.953662308,5.437687174,4.652299934
ENSG00000181513,ACBD4,2.028101202,3.814107958,40.86508985,0.000532876,0.010841149,2.72098135,2.789794013,2.504655505,4.989712055,4.274325853
ENSG00000107281,NPDC1,2.028168871,5.582348383,43.90757815,0.000445913,0.010445273,3.935182389,4.534199904,4.712315291,6.523896881,6.372222825
ENSG00000168490,PHYHIP,2.02825837,5.106049985,26.10702244,0.00187375,0.018056042,3.209480721,4.47134054,3.91974435,5.897909562,6.044076239
ENSG00000145217,SLC26A1,2.02838422,3.977197248,67.05114237,0.00012425,0.007413509,2.836515605,2.880556451,2.794177059,4.871882763,4.807360471
ENSG00000134871,COL4A2,2.031665666,7.757621277,47.73850733,0.00035916,0.009550344,6.171949677,6.699134287,6.841470372,8.879450258,8.323641692
ENSG00000185352,HS6ST3,2.033273304,3.608791159,18.93775959,0.004240309,0.027988703,2.251210848,2.789794013,2.308723345,5.013756131,3.589658832
ENSG00000215115,CXorf49,2.035742958,3.724627096,39.01569657,0.000613041,0.011343721,2.105250733,2.732462851,2.812793599,4.757874051,4.395408575
ENSG00000070182,SPTB,2.036223521,5.02931794,36.61165659,0.000754657,0.01213873,3.482097547,4.291159692,3.727094871,6.083534022,5.685131645
ENSG00000123064,DDX54,2.036426779,6.073497656,59.69739213,0.000175104,0.008030171,4.731522732,4.965912313,5.027289324,7.164501967,6.683859709
ENSG00000165643,SOHLH1,2.03648414,5.237037689,35.81787384,0.000801548,0.012383879,3.540062121,4.297762347,4.282321275,6.330059572,5.841374703
ENSG00000165912,PACSIN3,2.036819194,3.513162497,53.46475911,0.000241753,0.008858506,2.251210848,2.304387041,2.549745922,4.537868898,4.192261332
ENSG00000105227,PRX,2.036965795,5.13771538,48.60716605,0.00031858,0.009233605,3.818237659,3.915298008,4.185643595,6.254716238,5.707460339
ENSG00000183186,C2CD4C,2.03802987,3.167106052,42.89187346,0.000455859,0.010477556,1.679555285,2.19545812,2.171210411,4.203480039,3.825698783
ENSG00000120129,DUSP1,2.038682718,5.65894707,67.56979609,0.000121441,0.007413509,4.358914342,4.441836866,4.67718663,6.41977168,6.631624768
ENSG00000253304,TMEM200B,2.042905616,6.432956936,28.72845107,0.001455425,0.016152722,4.917958163,5.720181039,5.027289324,7.676651092,6.805002832
ENSG00000167969,ECI1,2.045567262,5.130299482,34.39623438,0.000895577,0.013114079,3.827577759,3.780370658,4.248532394,6.367860741,5.509889105
ENSG00000125520,SLC2A4RG,2.046877536,6.088947304,51.00332159,0.000285769,0.009031967,4.633749782,5.274510761,4.775368222,7.080671497,6.833481366
ENSG00000185274,GALNT17,2.049443502,5.652142251,22.93873206,0.002619705,0.021427582,3.659935391,4.742139181,4.794227471,6.851945138,6.103280496
ENSG00000263740,RN7SL4P,2.049975958,10.68950721,77.90166296,7.94E-05,0.006926818,9.398847759,9.513948607,9.625324676,11.74948381,11.3543251
ENSG00000100342,APOL1,2.050962768,4.199323372,24.31966524,0.00225375,0.019822683,2.890988738,3.12291008,3.097258863,5.575992734,4.280958427
ENSG00000073067,CYP2W1,2.053125032,2.980151279,38.52687672,0.000628734,0.011444081,1.407937464,2.107999963,1.919651926,4.017807759,3.642119767
ENSG00000167880,EVPL,2.054155669,3.85382397,28.04788877,0.001551106,0.016654344,2.72098135,2.381004728,2.936787781,5.146547698,4.120117679
ENSG00000107816,LZTS2,2.054678841,7.364889308,52.32997026,0.000276401,0.009012505,5.969572156,6.238924369,6.334806879,8.561063262,7.83008387
ENSG00000128294,TPST2,2.055870714,6.520586126,27.2677676,0.001671246,0.017250746,4.956781705,5.6701695,5.321861943,7.846365443,6.740298039
ENSG00000166126,AMN,2.056224523,3.382750406,38.08837897,0.000655619,0.011534201,1.942844034,2.330381009,2.385349494,4.554355707,3.861540198
ENSG00000112559,MDFI,2.060897066,3.601909672,20.64891153,0.00341983,0.024865443,1.456908475,2.915320759,2.593469677,4.649505639,4.267662645
ENSG00000178342,KCNG2,2.063061014,3.07186783,33.13437539,0.000990859,0.013677796,1.456908475,2.107999963,2.112312409,4.217350818,3.589658832
ENSG00000049089,COL9A2,2.063481065,3.539370345,30.0099319,0.00129536,0.015348192,1.976820938,2.732462851,2.334720234,4.753120849,3.955746033
ENSG00000197956,S100A6,2.067269648,5.355315767,25.88898258,0.001915343,0.018255506,4.272643929,4.092833559,4.156788215,5.434721844,6.743903226
ENSG00000164576,SAP30L,2.067642712,6.886086178,13.39187549,0.009625835,0.044763591,5.412769803,5.68787142,5.953714966,8.458222078,6.384593051
ENSG00000173269,MMRN2,2.06832307,4.769868177,16.70112547,0.005754269,0.032986569,2.926194048,3.67273187,3.986859946,6.182309554,4.784204014
ENSG00000139410,SDSL,2.069225313,4.400691083,38.42947928,0.000652463,0.011534201,2.659548566,3.534214719,3.347590895,5.258110281,5.294077079
ENSG00000180447,GAS1,2.070334385,3.749473587,28.36354793,0.001505728,0.016426468,2.042464478,2.751827487,2.831172968,4.973457123,4.156640412
ENSG00000137133,HINT2,2.07087858,3.706986169,19.21271554,0.004092164,0.027558293,2.457798638,2.589104072,2.571773435,5.160974014,3.589658832
ENSG00000104518,GSDMD,2.073794827,4.813051386,35.26029556,0.000836801,0.012638403,3.010622779,3.98241117,3.73687613,5.762562142,5.615994031
ENSG00000136327,NKX2-8,2.076265109,3.760954546,33.14434034,0.000990768,0.013677796,2.042464478,2.898043316,2.697310852,4.884977592,4.332949084
ENSG00000160271,RALGDS,2.07638979,4.575534034,38.38426778,0.0006546,0.011534201,3.136204212,3.237239754,3.73687613,5.729066393,5.112637675
ENSG00000108819,PPP1R9B,2.076406151,7.928614496,60.0852481,0.000185576,0.008216628,6.411275002,6.868366019,6.881703162,9.053125803,8.520045337
