,id_string,label,TPM,biotype,logFPKM,layer,is_conserved,is_core,is_ortho_metric_nodes
ENSMUSG00000063358,10090.ENSMUSP00000065983,Mapk1,17.572181333333333,protein_coding,3.533008755039866,MM,True,False,True
ENSMUSG00000020397,10090.ENSMUSP00000104855,Med7,91.386803,protein_coding,5.807103931401191,MM,True,False,True
ENSMUSG00000063511,10090.ENSMUSP00000074160,Snrnp70,146.01226066666666,protein_coding,6.47103017875783,MM,True,False,True
ENSMUSG00000024387,10090.ENSMUSP00000025246,Csnk2b,1338.3707276666667,protein_coding,9.654552814604623,MM,True,False,True
ENSMUSG00000033419,10090.ENSMUSP00000096096,Snap91,1.5268113333333335,protein_coding,0.9398368822986093,MM,True,False,True
ENSMUSG00000034868,10090.ENSMUSP00000042364,Myl12b,22.230892666666666,protein_coding,3.8453215677797425,MM,True,False,True
ENSMUSG00000053040,10090.ENSMUSP00000130359,Aph1c,5.78091,protein_coding,2.161466257162765,MM,True,True,True
ENSMUSG00000055762,10090.ENSMUSP00000087110,Eef1d,146.16462199999995,protein_coding,6.473902900412069,MM,True,False,True
ENSMUSG00000050174,10090.ENSMUSP00000056219,Nudt6,2.307868,protein_coding,1.2555218824494623,MM,True,False,False
ENSMUSG00000058446,10090.ENSMUSP00000078795,Znrf2,48.05272033333333,protein_coding,4.902678290794711,MM,True,True,True
ENSMUSG00000024142,10090.ENSMUSP00000136287,Mlst8,6.214643,protein_coding,2.243972250644201,MM,True,False,True
ENSMUSG00000021944,10090.ENSMUSP00000066927,Gata4,2.071951,protein_coding,1.1674300820975037,MM,True,False,False
ENSMUSG00000024357,10090.ENSMUSP00000025215,Sil1,158.44561766666666,protein_coding,6.589356528280379,MM,True,False,True
ENSMUSG00000032258,10090.ENSMUSP00000034791,Lca5,12.247353666666667,protein_coding,3.065105870494058,MM,True,False,True
ENSMUSG00000091896,10090.ENSMUSP00000132446,Ube2d2a,143.09714,protein_coding,6.444955254639969,MM,True,False,True
ENSMUSG00000029782,10090.ENSMUSP00000110813,Tmem209,33.771619333333334,protein_coding,4.414003392668716,MM,True,False,True
ENSMUSG00000030304,10090.ENSMUSP00000120456,Ergic2,87.23537466666666,protein_coding,5.7408889206800815,MM,True,False,True
ENSMUSG00000034032,10090.ENSMUSP00000097127,Rpap1,11.204375666666666,protein_coding,2.951634416832916,MM,True,False,True
ENSMUSG00000078578,10090.ENSMUSP00000130096,Ube2d3,185.86294566666663,protein_coding,6.817788552585311,MM,True,False,False
ENSMUSG00000059474,10090.ENSMUSP00000103486,Mbtd1,62.96390933333333,protein_coding,5.281068172782789,MM,True,True,False
ENSMUSG00000023908,10090.ENSMUSP00000024701,Pkmyt1,30.100515666666666,protein_coding,4.255223371656366,MM,True,True,True
ENSMUSG00000019087,10090.ENSMUSP00000019231,Atp6ap1,4.063127333333333,protein_coding,1.7836223225354169,MM,True,False,True
ENSMUSG00000036676,10090.ENSMUSP00000061470,Tmtc3,3.5448199999999996,protein_coding,1.6475582771639374,MM,True,False,False
ENSMUSG00000034706,10090.ENSMUSP00000065787,Dnaic2,72.411565,protein_coding,5.477345484653257,MM,True,True,True
ENSMUSG00000025103,10090.ENSMUSP00000026093,Btbd1,328.0766193333333,protein_coding,7.632077903909281,MM,True,True,True
ENSMUSG00000026864,10090.ENSMUSP00000097747,Hspa5,532.2665203333332,protein_coding,8.32752925389421,MM,True,False,True
ENSMUSG00000021816,10090.ENSMUSP00000125722,Ppp3cb,23.53415766666667,protein_coding,3.9222616706966638,MM,True,False,True
ENSMUSG00000063808,10090.ENSMUSP00000078632,Gpatch1,6.871252666666668,protein_coding,2.359724966224635,MM,True,True,True
ENSMUSG00000021374,10090.ENSMUSP00000021803,Nup153,40.92231366666667,protein_coding,4.6793297886565,MM,True,False,True
ENSMUSG00000015750,10090.ENSMUSP00000058846,Aph1a,1.1707043333333331,protein_coding,0.7688353054232973,MM,True,False,True
ENSMUSG00000033596,10090.ENSMUSP00000043780,Rfwd3,22.023585,protein_coding,3.8327971387366597,MM,True,False,False
ENSMUSG00000028134,10090.ENSMUSP00000029780,Ptbp2,146.11336233333338,protein_coding,6.474115419545743,MM,True,True,False
ENSMUSG00000018076,10090.ENSMUSP00000098379,Med13l,2.5490486666666667,protein_coding,1.3409750324836573,MM,True,False,True
ENSMUSG00000031862,10090.ENSMUSP00000034326,Atp13a1,8.542436,protein_coding,2.6166281573577312,MM,True,False,True
ENSMUSG00000032525,10090.ENSMUSP00000035112,Nktr,83.81611866666667,protein_coding,5.684426215390693,MM,True,True,False
ENSMUSG00000092192,10090.ENSMUSP00000034734,Dnaaf4,117.310318,protein_coding,6.160998115642803,MM,True,True,True
ENSMUSG00000008036,10090.ENSMUSP00000083281,Ap2s1,127.67559566666668,protein_coding,6.281237540213389,MM,True,False,True
ENSMUSG00000057841,10090.ENSMUSP00000080523,Rpl32,708.1348469999998,protein_coding,8.737619564980612,MM,True,False,True
ENSMUSG00000027677,10090.ENSMUSP00000103845,Ttc14,7.677731666666666,protein_coding,2.489488816437368,MM,True,False,True
ENSMUSG00000056612,10090.ENSMUSP00000064129,Ppp1r14b,180.06024666666667,protein_coding,6.771092159749025,MM,True,False,False
ENSMUSG00000032652,10090.ENSMUSP00000035304,Crebl2,3.056658666666667,protein_coding,1.5050731708198732,MM,True,False,True
ENSMUSG00000029062,10090.ENSMUSP00000070527,Cdk11b,132.8240483333333,protein_coding,6.338472943575624,MM,True,False,False
ENSMUSG00000029446,10090.ENSMUSP00000031399,Psph,19.849750666666665,protein_coding,3.6937790910896666,MM,True,False,True
ENSMUSG00000080268,10090.ENSMUSP00000112266,Brms1,125.241268,protein_coding,6.2516417555154975,MM,True,True,False
ENSMUSG00000027702,10090.ENSMUSP00000029252,Lrrc34,400.88208,protein_coding,7.920048462791444,MM,True,False,True
